BrandName,Product_ID,Product_Name,Category,MRP (Rs.),SellPrice (Rs.),Discount_Percentage %,Product_Desc
casio,CASIO87,CASIO87 - Watches-Women,Watches,7995.0,5596.0,30,womens baby-g blue dial resin analogue-digital watch - bsa-b100ac-2adr
casio,CASIO88,CASIO88 - Watches-Women,Watches,4995.0,3496.0,30,womens enticer blue dial stainless steel analogue watch - a1588
casio,CASIO89,CASIO89 - Watches-Women,Watches,8795.0,6156.0,30,womens sheen analogue watch-sx130
casio,CASIO90,CASIO90 - Watches-Women,Watches,10995.0,7696.0,30,womens sheen gold dial analogue watch - sx271
casio,CASIO91,CASIO91 - Watches-Women,Watches,7695.0,5386.0,30,womens enticer silver dial metallic multi-function watch - a975
casio,CASIO92,CASIO92 - Watches-Women,Watches,3495.0,3145.0,10,womens enticer blue leather analog watch - a2001
casio,CASIO93,CASIO93 - Watches-Women,Watches,7195.0,6475.0,10,womens 35-45 mm black dial stainless steel analogue watch - a1938
casio,CASIO94,CASIO94 - Watches-Women,Watches,2695.0,2425.0,10,mens vintage digital watch-db27
casio,CASIO95,CASIO95 - Watches-Women,Watches,3795.0,3415.0,10,womens enticer white dial metallic analogue watch - ltp-vt01d-7budf (a1625)
casio,CASIO96,CASIO96 - Watches-Women,Watches,7295.0,6565.0,10,womens enticer black dial metal analogue watch - a1852
casio,CASIO97,CASIO97 - Watches-Women,Watches,14495.0,13045.0,10,womens 40-49 mm baby-g black dial resin analogue-digital watch - g1164
casio,CASIO98,CASIO98 - Watches-Women,Watches,3495.0,2446.0,30,womens enticer blue dial leather multi-function watch - a1700
casio,CASIO99,CASIO99 - Watches-Women,Watches,7195.0,5036.0,30,womens enticer black stainless steel analog watch - a1994
casio,CASIO100,CASIO100 - Watches-Women,Watches,5995.0,4196.0,30,womens enticer blue dial stainless steel analogue watch - a1587
casio,CASIO101,CASIO101 - Watches-Women,Watches,7195.0,5036.0,30,unisex 40-49 mm vintage black dial metal digital watch - a1865
casio,CASIO102,CASIO102 - Watches-Women,Watches,9995.0,6996.0,30,womens sheen off white dial leather analogue watch - sx278
casio,CASIO103,CASIO103 - Watches-Women,Watches,6995.0,4896.0,30,womens baby-g resin analogue-digital watch - bgs-100-1adr
casio,CASIO104,CASIO104 - Watches-Women,Watches,9295.0,6506.0,30,womens 45-55 mm black dial resin analogue-digital watch - g1187
casio,CASIO105,CASIO105 - Watches-Women,Watches,7295.0,6565.0,10,womens 45-55 mm dial resin analogue-digital watch - bx195
casio,CASIO106,CASIO106 - Watches-Women,Watches,3995.0,3595.0,10,womens 35-45 mm black dial leather analogue watch - a1957
casio,CASIO107,CASIO107 - Watches-Women,Watches,9995.0,6996.0,30,womens sheen black dial analogue watch - wcash235
casio,CASIO108,CASIO108 - Watches-Women,Watches,11995.0,8396.0,30,womens 20-29 mm sheen gold dial metal analogue-digital watch - sh248
casio,CASIO109,CASIO109 - Watches-Women,Watches,8495.0,6796.0,20,womens 45-55 mm grey dial resin analogue-digital watch - b220
casio,CASIO110,CASIO110 - Watches-Women,Watches,5495.0,4396.0,20,unisex 30-39 mm vintage black dial metal digital watch - d241
casio,CASIO111,CASIO111 - Watches-Women,Watches,9995.0,6996.0,30,womens 30-39 mm sheen black dial metal analogue watch - sh201
casio,CASIO112,CASIO112 - Watches-Women,Watches,9995.0,6996.0,30,womens silver dial leather analog watch
casio,CASIO113,CASIO113 - Watches-Women,Watches,5795.0,4056.0,30,womens enticer pink dial leather analogue watch - a1808
casio,CASIO114,CASIO114 - Watches-Women,Watches,9295.0,8365.0,10,womens 40-49 mm g-shock beige dial resin analogue-digital watch - g1109
casio,CASIO115,CASIO115 - Watches-Women,Watches,4395.0,3076.0,30,womens enticer light gray dial stainless steel analogue watch - ltp-e162d-7adf
casio,CASIO116,CASIO116 - Watches-Women,Watches,4395.0,3076.0,30,womens enticer pink dial metallic analogue watch - a1731
casio,CASIO117,CASIO117 - Watches-Women,Watches,14495.0,10146.0,30,womens baby-g gold dial resin analogue watch - bx183
casio,CASIO118,CASIO118 - Watches-Women,Watches,3495.0,2446.0,30,womens enticer blue dial metallic analogue watch - a1760
casio,CASIO119,CASIO119 - Watches-Women,Watches,6995.0,4896.0,30,womens baby-g analogue-digital resin watch - bx106
casio,CASIO120,CASIO120 - Watches-Women,Watches,7295.0,5106.0,30,womens 40-49 mm baby-g pink dial resin analogue watch - b163
casio,CASIO121,CASIO121 - Watches-Women,Watches,11995.0,8396.0,30,womens sheen black dial analogue watch - wcash239
casio,CASIO122,CASIO122 - Watches-Women,Watches,5495.0,3846.0,30,unisex 40-49 mm vintage white dial metal digital watch - a1866
casio,CASIO123,CASIO123 - Watches-Women,Watches,14495.0,10146.0,30,womens 45-55 mm black dial resin analogue-digital watch - g1185
casio,CASIO124,CASIO124 - Watches-Women,Watches,7295.0,6565.0,10,womens 30-39 mm enticer black dial steel analogue watch - a1813
casio,CASIO125,CASIO125 - Watches-Women,Watches,9295.0,8365.0,10,womens 40-49 mm g-shock black dial resin analogue-digital watch - g1107
casio,CASIO126,CASIO126 - Watches-Women,Watches,3295.0,2636.0,20,ladies enticer watches - classic collection - sh20
casio,CASIO127,CASIO127 - Watches-Women,Watches,7995.0,5596.0,30,womens baby-g grey dial analogue-digital watch - bx116
casio,CASIO128,CASIO128 - Watches-Women,Watches,7995.0,5596.0,30,womens baby-g resin analogue-digital watch - bgs-100gs-7adr
casio,CASIO129,CASIO129 - Watches-Women,Watches,3795.0,3036.0,20,womens enticer blue dial metallic analogue watch - ltp-vt01d-2b
casio,CASIO130,CASIO130 - Watches-Women,Watches,10995.0,7696.0,30,womens sheen metallic analogue watch - she-3061sg-4audr
casio,CASIO131,CASIO131 - Watches-Women,Watches,9995.0,8995.0,10,womens 35-45 mm green dial leather analogue watch - sh257
casio,CASIO132,CASIO132 - Watches-Women,Watches,9995.0,6996.0,30,womens sheen white dial metallic analogue watch
casio,CASIO133,CASIO133 - Watches-Women,Watches,7995.0,5596.0,30,womens baby-g pink dial resin analogue-digital watch - bsa-b100-4a1dr
casio,CASIO134,CASIO134 - Watches-Women,Watches,7995.0,5596.0,30,womens 30-39 mm sheen silver dial leather analogue watch - sx254
casio,CASIO135,CASIO135 - Watches-Women,Watches,6495.0,4546.0,30,womens bga-240-1a2dr (b188) baby-g analog-digital watch
casio,CASIO136,CASIO136 - Watches-Women,Watches,3495.0,2446.0,30,womens enticer silver dial leather analogue watch - a1761
casio,CASIO137,CASIO137 - Watches-Women,Watches,8795.0,7915.0,10,womens baby-g grey dial analogue-digital watch - bx146
casio,CASIO138,CASIO138 - Watches-Women,Watches,4995.0,3496.0,30,womens enticer rose gold dial stainless steel analogue watch - a1590
casio,CASIO139,CASIO139 - Watches-Women,Watches,8795.0,6156.0,30,womens sheen off white dial mesh band analogue watch - sx277
casio,CASIO140,CASIO140 - Watches-Women,Watches,5495.0,3846.0,30,womens enticer analogue round dial watch-a1044
casio,CASIO141,CASIO141 - Watches-Women,Watches,5495.0,3846.0,30,womens rose gold dial leather analog watch
casio,CASIO142,CASIO142 - Watches-Women,Watches,2995.0,2096.0,30,womens 20-29 mm enticer beige dial metal analogue watch - a908
casio,CASIO143,CASIO143 - Watches-Women,Watches,7195.0,5756.0,20,womens 35-45 mm blue dial stainless steel analogue watch - a1939
casio,CASIO144,CASIO144 - Watches-Women,Watches,5495.0,4396.0,20,unisex 30-39 mm vintage golden dial metal digital watch - d226
casio,CASIO145,CASIO145 - Watches-Women,Watches,8105.555555555556,7295.0,10,womens 30-39 mm enticer black dial steel analogue watch - a1794
casio,CASIO146,CASIO146 - Watches-Women,Watches,9995.0,6996.0,30,womens sheen red dial metallic multi-function watch - sh212
casio,CASIO147,CASIO147 - Watches-Women,Watches,6995.0,6295.0,10,womens enticer pink dial steel analogue watch - a1799
casio,CASIO148,CASIO148 - Watches-Women,Watches,7995.0,7195.0,10,womens 43 mm baby-g pink dial resin analog-digital watch
casio,CASIO149,CASIO149 - Watches-Women,Watches,5495.0,3846.0,30,womens enticer two tone dial stainless steel analogue watch - a1595
casio,CASIO150,CASIO150 - Watches-Women,Watches,8795.0,7915.0,10,womens 20-29 mm sheen silver dial metal analogue-digital watch - sh249
casio,CASIO151,CASIO151 - Watches-Women,Watches,6595.0,4616.0,30,mens 40-49 mm enticer blue dial metal analogue watch - a1918
casio,CASIO152,CASIO152 - Watches-Women,Watches,7295.0,6565.0,10,womens enticer white dial steel analogue watch - a1807
casio,CASIO153,CASIO153 - Watches-Women,Watches,4395.0,3076.0,30,womens enticer two tone dial leather analogue watch - ltp-e160gl-1adf (a1641)
casio,CASIO154,CASIO154 - Watches-Women,Watches,9995.0,7996.0,20,womens baby-g baby g two tone dial analogue-digital watch - bx157
casio,CASIO155,CASIO155 - Watches-Women,Watches,3795.0,3036.0,20,womens enticer ltp-v300l-1audf (a1149) enticer watch
casio,CASIO156,CASIO156 - Watches-Women,Watches,8795.0,6156.0,30,womens sheen analogue leather watch - sx214
casio,CASIO157,CASIO157 - Watches-Women,Watches,10995.0,7696.0,30,womens blue dial stainless steel analog watch
casio,CASIO158,CASIO158 - Watches-Women,Watches,9995.0,6996.0,30,womens sheen round dial analogue watch - sx224
casio,CASIO159,CASIO159 - Watches-Women,Watches,9995.0,8995.0,10,womens 40-49 mm baby-g pink dial resin analogue-digital watch - bx167
casio,CASIO160,CASIO160 - Watches-Women,Watches,7550.0,6795.0,10,womens enticer black dial metal analogue watch - a1854
casio,CASIO161,CASIO161 - Watches-Women,Watches,9995.0,7996.0,20,womens 40-49 mm baby-g pink & white dial resin analogue watch - bx016
casio,CASIO162,CASIO162 - Watches-Women,Watches,7995.0,7195.0,10,womens 35 mm sheen black dial metal analog watch
casio,CASIO163,CASIO163 - Watches-Women,Watches,10495.0,7346.0,30,womens 40-49 mm sheen rose gold dial metal analogue-digital watch - sx223
casio,CASIO164,CASIO164 - Watches-Women,Watches,7495.0,5246.0,30,womens baby-g grey dial analogue-digital watch - bx171
casio,CASIO165,CASIO165 - Watches-Women,Watches,14495.0,13045.0,10,womens 40 mm g-shock grey dial resin analog-digital watch
casio,CASIO166,CASIO166 - Watches-Women,Watches,8795.0,6156.0,30,womens rose gold dial leather analog watch
casio,CASIO167,CASIO167 - Watches-Women,Watches,9295.0,8365.0,10,womens 45 mm g-shock green dial resin analog-digital watch
casio,CASIO168,CASIO168 - Watches-Women,Watches,8495.0,7645.0,10,womens 41 mm baby-g white dial resin analog-digital watch
casio,CASIO169,CASIO169 - Watches-Women,Watches,12995.0,11695.0,10,womens 38 mm g-shock blue dial resin digital watch
casio,CASIO170,CASIO170 - Watches-Women,Watches,8795.0,7915.0,10,womens 40-49 mm g-shock black dial resin analogue-digital watch - g1061
casio,CASIO171,CASIO171 - Watches-Women,Watches,9795.0,8815.0,10,mens g-shock gma-s120mf-4adr (g732) g-shock analog-digital watch
casio,CASIO172,CASIO172 - Watches-Women,Watches,7495.0,5246.0,30,womens ba-120sp-1adr (b174) baby-g analog-digital watch
casio,CASIO173,CASIO173 - Watches-Women,Watches,5495.0,4945.0,10,womens 35-45 mm black dial stainless steel analogue watch - a1936
casio,CASIO174,CASIO174 - Watches-Women,Watches,8795.0,7915.0,10,womens 40-49 mm g-shock black dial resin analogue-digital watch - g1060
casio,CASIO175,CASIO175 - Watches-Women,Watches,4495.0,3146.0,30,womens light brown dial leather analogue watch - ltp-2088l-9avdf
casio,CASIO176,CASIO176 - Watches-Women,Watches,3995.0,3595.0,10,unisex 30-39 mm vintage silver dial metal digital watch - db39
casio,CASIO177,CASIO177 - Watches-Women,Watches,3795.0,3415.0,10,womens enticer blue stainless steel analog watch - a1998
casio,CASIO178,CASIO178 - Watches-Women,Watches,11995.0,10795.0,10,womens 40-49 mm baby-g black dial resin analogue-digital watch - bx192
casio,CASIO179,CASIO179 - Watches-Women,Watches,9995.0,6996.0,30,womens sheen off white dial leather analogue watch - sx279
casio,CASIO180,CASIO180 - Watches-Women,Watches,9495.0,6646.0,30,womens 40-49 mm sheen white dial metal analogue-digital watch - sx242
casio,CASIO181,CASIO181 - Watches-Women,Watches,4995.0,3996.0,20,unisex 30-39 mm vintage black dial metal digital watch - d225
casio,CASIO182,CASIO182 - Watches-Women,Watches,8995.0,6296.0,30,womens white dial analogue watch - sx220
casio,CASIO183,CASIO183 - Watches-Women,Watches,9295.0,8365.0,10,womens 45 mm g-shock green dial resin analog-digital watch
casio,CASIO184,CASIO184 - Watches-Women,Watches,8795.0,6156.0,30,unisex g-shock champagne dial resin analogue-digital watch - ga-100mmc-1a
casio,CASIO185,CASIO185 - Watches-Women,Watches,10995.0,9895.0,10,womens 30-39 mm sheen beige dial leather analogue watch - sh241
casio,CASIO186,CASIO186 - Watches-Women,Watches,6495.0,4546.0,30,womens enticer turquoise dial stainless steel multi-function watch - a1601
casio,CASIO187,CASIO187 - Watches-Women,Watches,8795.0,6156.0,30,womens 40-49 mm sheen brown & rose gold dial leather analogue-digital watch - sx244
casio,CASIO188,CASIO188 - Watches-Women,Watches,3295.0,2965.0,10,womens enticer analogue watch-a577
casio,CASIO189,CASIO189 - Watches-Women,Watches,7295.0,6565.0,10,womens enticer black dial steel analogue watch - a1811
casio,CASIO190,CASIO190 - Watches-Women,Watches,9995.0,6996.0,30,womens sheen pink gold dial stainless steel analogue watch - she-4532pg-4audf
casio,CASIO191,CASIO191 - Watches-Women,Watches,4995.0,3496.0,30,womens enticer two tone dial metallic analogue watch - ltp-e160rg-9a
casio,CASIO192,CASIO192 - Watches-Women,Watches,7195.0,5036.0,30,womens baby-g bga-240-7adr (b190) baby-g analog-digital watch
casio,CASIO193,CASIO193 - Watches-Women,Watches,7695.0,6925.0,10,womens baby-g pink dial resin analogue-digital watch - bga-150pg-2b1dr
casio,CASIO194,CASIO194 - Watches-Women,Watches,6795.0,6115.0,10,womens enticer black dial metal analogue watch - sh234
casio,CASIO195,CASIO195 - Watches-Women,Watches,4995.0,3996.0,20,womens enticer white dial stainless steel analogue watch - ltp-vt01g-7budf
casio,CASIO196,CASIO196 - Watches-Women,Watches,10995.0,7696.0,30,womens silver dial stainless steel analog watch
casio,CASIO197,CASIO197 - Watches-Women,Watches,2995.0,2396.0,20,womens enticer analogue watch-sh35
casio,CASIO198,CASIO198 - Watches-Women,Watches,3295.0,2636.0,20,womens enticer silver dial leather analogue watch - ltp-vt01l-7b3udf (a1631)
catwalk,CATWALK1,CATWALK1 - Footwear-Women,Footwear,1995.0,599.0,70,womens braided slip ons - gold
catwalk,CATWALK2,CATWALK2 - Footwear-Women,Footwear,3095.0,1547.0,50,fabric velcro womens casual wear ballerinas - blue
catwalk,CATWALK3,CATWALK3 - Footwear-Women,Footwear,2695.0,1347.0,50,womens criss cross strap sandals - gold
catwalk,CATWALK4,CATWALK4 - Footwear-Women,Footwear,2695.0,599.0,78,womens metallic sequined slip ons - gold
catwalk,CATWALK5,CATWALK5 - Footwear-Women,Footwear,2095.0,1047.0,50,pu slip on womens casual platform sandals - green
catwalk,CATWALK6,CATWALK6 - Footwear-Women,Footwear,2295.0,1119.0,51,synthetic round toe womens party wear sandals - gold
catwalk,CATWALK7,CATWALK7 - Footwear-Women,Footwear,3195.0,1597.0,50,synthetic slip on womens party mules - gold
catwalk,CATWALK8,CATWALK8 - Footwear-Women,Footwear,2695.0,1347.0,50,pu buckle womens casual wear platforms - pink
catwalk,CATWALK9,CATWALK9 - Footwear-Women,Footwear,2795.0,1397.0,50,synthetic slip on womens occasion flats - brown
catwalk,CATWALK10,CATWALK10 - Footwear-Women,Footwear,3295.0,1647.0,50,womens dual-toned cut-out sneakers - blue
catwalk,CATWALK11,CATWALK11 - Footwear-Women,Footwear,2395.0,1119.0,53,pu tie up womens casual wedge sandals - black
catwalk,CATWALK12,CATWALK12 - Footwear-Women,Footwear,2395.0,1119.0,53,pu slip on womens casual wedge sandals - stone
catwalk,CATWALK13,CATWALK13 - Footwear-Women,Footwear,2895.0,1447.0,50,pu velcro womens casual flats - brown
catwalk,CATWALK14,CATWALK14 - Footwear-Women,Footwear,2495.0,1247.0,50,fabric buckle womens work wear pumps - brown
catwalk,CATWALK15,CATWALK15 - Footwear-Women,Footwear,2195.0,1097.0,50,womens metal embellished thongs - black
catwalk,CATWALK16,CATWALK16 - Footwear-Women,Footwear,2895.0,1447.0,50,womens chunky sole brogues - black
catwalk,CATWALK17,CATWALK17 - Footwear-Women,Footwear,2195.0,1097.0,50,fabric zipper womens casual wear flat sandals - black
catwalk,CATWALK18,CATWALK18 - Footwear-Women,Footwear,2495.0,1247.0,50,womens metallic chain link mules - black
catwalk,CATWALK19,CATWALK19 - Footwear-Women,Footwear,2395.0,1119.0,53,suede slipon womens work wear ballerinas - black
catwalk,CATWALK20,CATWALK20 - Footwear-Women,Footwear,3195.0,1597.0,50,suede buckle womens casual wear flat sandals - black
catwalk,CATWALK21,CATWALK21 - Footwear-Women,Footwear,2495.0,1996.0,20,womens see-through metallic slip ons - gunmetal
catwalk,CATWALK22,CATWALK22 - Footwear-Women,Footwear,2095.0,599.0,71,womens stitch detail thong slip ons - brown
catwalk,CATWALK23,CATWALK23 - Footwear-Women,Footwear,1895.0,599.0,68,womens leather embellished toe ring slip ons - bronze
catwalk,CATWALK24,CATWALK24 - Footwear-Women,Footwear,2295.0,1119.0,51,metallic fabric slipon womens casual flats - multi
catwalk,CATWALK25,CATWALK25 - Footwear-Women,Footwear,2795.0,1397.0,50,fabric velcro womens casual wear ballerinas - black
catwalk,CATWALK26,CATWALK26 - Footwear-Women,Footwear,1995.0,1596.0,20,womens metallic accent slip ons - bronze
catwalk,CATWALK27,CATWALK27 - Footwear-Women,Footwear,3495.0,1647.0,53,synthetic tie up womens active wear sneakers - pink
catwalk,CATWALK28,CATWALK28 - Footwear-Women,Footwear,2895.0,1447.0,50,womens patent chunky sneakers - black
catwalk,CATWALK29,CATWALK29 - Footwear-Women,Footwear,1995.0,1596.0,20,womens metallic wood textured slip ons - gold
catwalk,CATWALK30,CATWALK30 - Footwear-Women,Footwear,3195.0,1597.0,50,patent slip on womens formal mules - black
catwalk,CATWALK31,CATWALK31 - Footwear-Women,Footwear,2395.0,1119.0,53,womens hot-fix rhinestone slip ons - red
catwalk,CATWALK32,CATWALK32 - Footwear-Women,Footwear,2495.0,1247.0,50,womens hot-fix rhinestone slip ons - black
catwalk,CATWALK33,CATWALK33 - Footwear-Women,Footwear,1995.0,997.0,50,womens asymmetric metallic slip ons - bronze
catwalk,CATWALK34,CATWALK34 - Footwear-Women,Footwear,2495.0,1996.0,20,leather buckle womens formal wedge sandals - brown
catwalk,CATWALK35,CATWALK35 - Footwear-Women,Footwear,2595.0,1297.0,50,fabric slipon womens casual wear platforms - black
catwalk,CATWALK36,CATWALK36 - Footwear-Women,Footwear,2095.0,1047.0,50,fabric slipon womens casual wear platforms - black
catwalk,CATWALK37,CATWALK37 - Footwear-Women,Footwear,2095.0,1047.0,50,womens studded see-through slip ons - natural
catwalk,CATWALK38,CATWALK38 - Footwear-Women,Footwear,2295.0,1119.0,51,pu tie up womens casual wear loafers - pink
catwalk,CATWALK39,CATWALK39 - Footwear-Women,Footwear,2895.0,2316.0,20,pu slip on womens casual platform sandals - black
catwalk,CATWALK40,CATWALK40 - Footwear-Women,Footwear,2495.0,1247.0,50,synthetic round toe womens party wear sandals - silver grey
catwalk,CATWALK41,CATWALK41 - Footwear-Women,Footwear,2095.0,1676.0,20,synthetic buckle womens casual wear platforms - white
catwalk,CATWALK42,CATWALK42 - Footwear-Women,Footwear,1995.0,1596.0,20,womens solid textured slip ons - black
catwalk,CATWALK43,CATWALK43 - Footwear-Women,Footwear,2895.0,1447.0,50,fabric slipon womens casual wear flat sandals - pink
